scenario_id,num_steps,total_turnover,total_inflow,total_outflow,net_turnover,outflow_to_inflow_ratio,fees_total,fees_ratio,incoming_transfer_sum,incoming_transfer_count,crypto_exchange_inflow_sum,foreign_bank_inflow_sum,primary_incoming_source,primary_sender_relationship,cash_inflow_sum,cash_outflow_sum,cash_turnover_ratio,anonymous_recipient_turnover,anonymous_recipient_ratio,night_operations_count,night_operations_ratio,rapid_velocity_count,rapid_velocity_ratio,avg_step_amount,max_step_amount,std_step_amount,max_frequency_single_step,repeated_amount_count,rapid_credit_to_debit_count,unique_channels_count,unique_cards_count,primary_channel,primary_category,most_frequent_card,has_cash,target_risk_score,target_risk_label,target_is_suspicious,scenario_archetype
scen_0260,2,116105.0,76995.0,39110.0,37885.0,0.508,391.1,0.0034,76995.0,1,76995.0,0.0,crypto_exchange,anonymous_established_account,0.0,39110.0,0.3369,0.0,0.0,0,0.0,0,0.0,58052.5,76995.0,18942.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,26.8,review,0,rapid_cash_out
scen_0261,9,352203.0,11103.0,341100.0,-329997.0,30.7214,1705.51,0.0048,11103.0,1,0.0,0.0,domestic_bank,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.1111,39133.67,57395.0,13911.56,1,0,1,2,2,mobile,transfer,card_transfer,0,17.36,normal,0,incoming_series
scen_0262,5,225830.0,46651.0,179179.0,-132528.0,3.8408,895.9,0.004,46651.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.2,45166.0,66651.0,12760.79,1,0,0,2,2,mobile,transfer,card_transfer,0,20.12,review,0,incoming_series
scen_0263,2,62749.0,29601.0,33148.0,-3547.0,1.1198,331.48,0.0053,29601.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,33148.0,0.5283,0.0,0.0,0,0.0,0,0.0,31374.5,33148.0,1773.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,32.14,review,0,rapid_cash_out
scen_0264,2,127091.0,77765.0,49326.0,28439.0,0.6343,493.26,0.0039,77765.0,1,77765.0,0.0,crypto_exchange,anonymous_established_account,0.0,49326.0,0.3881,0.0,0.0,0,0.0,1,0.5,63545.5,77765.0,14219.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,32.86,review,0,rapid_cash_out
scen_0265,8,340695.0,25000.0,315695.0,-290695.0,12.6278,2154.8,0.0063,0.0,0,0.0,0.0,none,none,0.0,115264.0,0.3383,0.0,0.0,0,0.0,2,0.25,42586.88,89374.0,22682.86,1,0,1,3,3,mobile,transfer,card_transfer,1,19.88,normal,0,retail
scen_0266,2,106904.0,30000.0,76904.0,-46904.0,2.5635,384.52,0.0036,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,53452.0,76904.0,23452.0,1,0,1,1,2,mobile,salary,salary,0,16.34,normal,0,transfer_burst
scen_0267,3,188060.0,70784.0,117276.0,-46492.0,1.6568,586.38,0.0031,70784.0,1,0.0,70784.0,foreign_bank_kg,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,62686.67,70784.0,6766.4,1,0,1,2,2,mobile,transfer,card_transfer,0,23.27,review,0,incoming_series
scen_0268,4,260143.0,25000.0,235143.0,-210143.0,9.4057,2126.14,0.0082,0.0,0,0.0,0.0,none,none,0.0,190085.0,0.7307,0.0,0.0,0,0.0,2,0.5,65035.75,95591.0,30835.79,1,0,1,2,3,branch,cash,cash_withdrawal,1,23.0,review,0,retail
scen_0269,14,594808.0,23501.0,571307.0,-547806.0,24.3099,2856.53,0.0048,23501.0,1,0.0,0.0,domestic_bank,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.2143,42486.29,79041.0,20481.34,1,0,1,2,2,mobile,transfer,card_transfer,0,16.61,normal,0,incoming_series
scen_0270,9,389384.0,73131.0,316253.0,-243122.0,4.3245,1581.26,0.0041,73131.0,1,0.0,73131.0,foreign_bank_kg,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.2222,43264.89,73131.0,21486.56,1,0,1,2,2,mobile,transfer,card_transfer,0,20.1,review,0,incoming_series
scen_0271,14,658453.0,31400.0,627053.0,-595653.0,19.9698,3135.26,0.0048,31400.0,1,0.0,0.0,payment_service,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.2143,47032.36,79722.0,20470.84,1,0,1,2,2,mobile,transfer,card_transfer,0,17.85,normal,0,incoming_series
scen_0272,2,59877.0,12900.0,46977.0,-34077.0,3.6416,469.77,0.0078,12900.0,1,0.0,12900.0,foreign_bank_kg,anonymous_new_account,0.0,46977.0,0.7846,0.0,0.0,0,0.0,0,0.0,29938.5,46977.0,17038.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,29.0,review,0,rapid_cash_out
scen_0273,13,580683.0,70776.0,509907.0,-439131.0,7.2045,2549.56,0.0044,70776.0,1,0.0,0.0,domestic_bank,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.2308,44667.92,71623.0,22054.88,1,0,0,2,2,mobile,transfer,card_transfer,0,15.24,normal,0,incoming_series
scen_0274,2,91792.0,61003.0,30789.0,30214.0,0.5047,307.89,0.0034,61003.0,1,61003.0,0.0,crypto_exchange,anonymous_established_account,0.0,30789.0,0.3354,0.0,0.0,0,0.0,1,0.5,45896.0,61003.0,15107.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,34.09,review,0,rapid_cash_out
scen_0275,6,261525.0,30000.0,231525.0,-201525.0,7.7175,2046.07,0.0078,0.0,0,0.0,0.0,none,none,0.0,177689.0,0.6794,0.0,0.0,0,0.0,0,0.0,43587.5,92956.0,24686.19,1,0,1,3,3,atm,cash,cash_withdrawal,1,16.19,normal,0,retail
scen_0276,11,567794.0,20000.0,547794.0,-527794.0,27.3897,3866.68,0.0068,0.0,0,0.0,0.0,none,none,0.0,225543.0,0.3972,0.0,0.0,0,0.0,3,0.2727,51617.64,74237.0,20095.5,1,0,1,3,3,mobile,transfer,card_transfer,1,18.8,normal,0,retail
scen_0277,2,126962.0,55569.0,71393.0,-15824.0,1.2848,713.93,0.0056,55569.0,1,55569.0,0.0,crypto_exchange,regular_sender,0.0,71393.0,0.5623,0.0,0.0,0,0.0,1,0.5,63481.0,71393.0,7912.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,34.35,review,0,rapid_cash_out
scen_0278,2,128371.0,79617.0,48754.0,30863.0,0.6124,487.54,0.0038,79617.0,1,0.0,79617.0,foreign_bank_kg,anonymous_established_account,0.0,48754.0,0.3798,0.0,0.0,0,0.0,1,0.5,64185.5,79617.0,15431.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,30.42,review,0,rapid_cash_out
scen_0279,2,96316.0,20000.0,76316.0,-56316.0,3.8158,381.58,0.004,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,48158.0,76316.0,28158.0,1,0,1,1,2,mobile,salary,salary,0,15.82,normal,0,transfer_burst
scen_0280,2,76022.0,57720.0,18302.0,39418.0,0.3171,183.02,0.0024,57720.0,1,0.0,57720.0,foreign_bank_kg,anonymous_established_account,0.0,18302.0,0.2407,0.0,0.0,0,0.0,0,0.0,38011.0,57720.0,19709.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,21.8,review,0,rapid_cash_out
scen_0281,14,631047.0,24031.0,607016.0,-582985.0,25.2597,3035.07,0.0048,24031.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.4286,45074.79,74409.0,21288.02,1,0,1,2,2,mobile,transfer,card_transfer,0,20.29,review,0,incoming_series
scen_0282,13,668160.0,30000.0,638160.0,-608160.0,21.272,3463.6,0.0052,0.0,0,0.0,0.0,none,none,0.0,54561.0,0.0817,0.0,0.0,0,0.0,8,0.6154,51396.92,70125.0,15887.01,1,0,1,2,3,mobile,transfer,card_transfer,1,21.75,review,0,retail
scen_0283,2,58039.0,20000.0,38039.0,-18039.0,1.902,190.2,0.0033,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,29019.5,38039.0,9019.5,1,0,1,1,2,mobile,salary,salary,0,16.4,normal,0,transfer_burst
scen_0284,2,93654.0,25000.0,68654.0,-43654.0,2.7462,343.27,0.0037,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,46827.0,68654.0,21827.0,1,0,1,1,2,mobile,salary,salary,0,15.68,normal,0,transfer_burst
scen_0285,13,617057.0,30000.0,587057.0,-557057.0,19.5686,4246.13,0.0069,0.0,0,0.0,0.0,none,none,0.0,262170.0,0.4249,0.0,0.0,0,0.0,4,0.3077,47465.92,85527.0,22943.07,1,0,1,3,3,mobile,transfer,card_transfer,1,19.28,normal,0,retail
scen_0286,2,90010.0,30000.0,60010.0,-30010.0,2.0003,300.05,0.0033,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,45005.0,60010.0,15005.0,1,0,1,1,2,mobile,salary,salary,0,13.0,normal,0,transfer_burst
scen_0287,14,703249.0,25000.0,678249.0,-653249.0,27.13,5453.07,0.0078,0.0,0,0.0,0.0,none,none,0.0,412362.0,0.5864,0.0,0.0,0,0.0,3,0.2143,50232.07,88005.0,25191.85,1,0,1,3,3,mobile,cash,cash_withdrawal,1,17.95,normal,0,retail
scen_0288,2,98104.0,78714.0,19390.0,59324.0,0.2463,193.9,0.002,78714.0,1,0.0,78714.0,foreign_bank_kg,anonymous_new_account,0.0,19390.0,0.1976,0.0,0.0,0,0.0,0,0.0,49052.0,78714.0,29662.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,25.9,review,0,rapid_cash_out
scen_0289,2,51743.0,30000.0,21743.0,8257.0,0.7248,108.72,0.0021,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,25871.5,30000.0,4128.5,1,0,1,1,2,mobile,salary,salary,0,13.58,normal,0,transfer_burst
scen_0290,8,278704.0,32184.0,246520.0,-214336.0,7.6597,1232.59,0.0044,32184.0,1,32184.0,0.0,crypto_exchange,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.25,34838.0,67961.0,17956.14,1,0,1,2,2,mobile,transfer,card_transfer,0,18.11,normal,0,incoming_series
scen_0291,2,36385.0,11800.0,24585.0,-12785.0,2.0835,245.85,0.0068,11800.0,1,11800.0,0.0,crypto_exchange,regular_sender,0.0,24585.0,0.6757,0.0,0.0,0,0.0,0,0.0,18192.5,24585.0,6392.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,26.32,review,0,rapid_cash_out
scen_0292,2,115980.0,37395.0,78585.0,-41190.0,2.1015,392.92,0.0034,37395.0,1,0.0,37395.0,foreign_bank_kg,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,57990.0,78585.0,20595.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,0,30.3,review,0,incoming_series
scen_0293,11,501077.0,16957.0,484120.0,-467163.0,28.5499,2420.6,0.0048,16957.0,1,0.0,0.0,payment_service,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.3636,45552.45,79672.0,24040.34,1,0,0,2,2,mobile,transfer,card_transfer,0,18.01,normal,0,incoming_series
scen_0294,2,88437.0,75621.0,12816.0,62805.0,0.1695,128.16,0.0014,75621.0,1,0.0,0.0,payment_service,regular_sender,0.0,12816.0,0.1449,0.0,0.0,0,0.0,0,0.0,44218.5,75621.0,31402.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,19.92,normal,0,rapid_cash_out
scen_0295,2,86563.0,25000.0,61563.0,-36563.0,2.4625,307.82,0.0036,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,43281.5,61563.0,18281.5,1,0,1,1,2,mobile,salary,salary,0,21.33,review,0,transfer_burst
scen_0296,2,147403.0,55453.0,91950.0,-36497.0,1.6582,919.5,0.0062,55453.0,1,55453.0,0.0,crypto_exchange,anonymous_established_account,0.0,91950.0,0.6238,0.0,0.0,0,0.0,0,0.0,73701.5,91950.0,18248.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,30.38,review,0,rapid_cash_out
scen_0297,2,63774.0,20000.0,43774.0,-23774.0,2.1887,218.87,0.0034,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,31887.0,43774.0,11887.0,1,0,1,1,2,mobile,salary,salary,0,16.69,normal,0,transfer_burst
scen_0298,10,541898.0,25000.0,516898.0,-491898.0,20.6759,4068.23,0.0075,0.0,0,0.0,0.0,none,none,0.0,296751.0,0.5476,0.0,0.0,0,0.0,4,0.4,54189.8,95520.0,22390.07,1,0,1,2,3,mobile,transfer,card_transfer,1,23.12,review,0,retail
scen_0299,2,70516.0,18888.0,51628.0,-32740.0,2.7334,516.28,0.0073,18888.0,1,0.0,0.0,domestic_bank,anonymous_new_account,0.0,51628.0,0.7321,0.0,0.0,0,0.0,1,0.5,35258.0,51628.0,16370.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,38.02,suspicious,1,rapid_cash_out
scen_0300,14,777154.0,30000.0,747154.0,-717154.0,24.9051,5906.83,0.0076,0.0,0,0.0,0.0,none,none,0.0,434212.0,0.5587,0.0,0.0,0,0.0,4,0.2857,55511.0,95140.0,23970.86,1,0,1,3,3,mobile,cash,cash_withdrawal,1,19.05,normal,0,retail
